WigleWifi-1.4,appRelease=2.25,model=ASUS_Z01BDC,release=7.1.1,device=Z01B_1,display=NMF26F.WW_user_31.40.13.50_20170807,board=QC_Reference_Phone,brand=asus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
6c:fd:b9:68:51:fc,Egged.co.il,[ESS],2017-11-08 17:32:11,1,-64,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
14:ae:db:3e:d2:f2,Ron,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,10,-79,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
4e:66:41:6b:56:03,AndroidAP,[ESS],2017-11-08 17:32:11,1,-84,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
e8:74:e6:ff:1b:01,Cellcom-WiFi_8538,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,1,-81,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
bc:f6:85:0e:5d:70,Ergotime,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,6,-85,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
82:2a:a8:b5:d9:be,G_Wifi,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,1,-74,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
14:ae:db:30:fc:42,Partosh,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,10,-83,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
14:af:db:30:fc:42,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,10,-79,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
10:be:f5:38:d3:1e,yael,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,4,-77,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
e0:ce:c3:19:44:71,Matan-HOT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:11,6,-85,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
c4:04:15:25:ae:9c,frimet1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:11,4,-86,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
6c:c2:17:55:e6:ce,HP-Print-CE-Officejet Pro 8610,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,5,-82,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
00:1a:dd:f4:e0:64,,[ESS],2017-11-08 17:32:11,8,-73,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
00:30:44:18:76:17,DANWifi,[ESS],2017-11-08 17:32:11,2,-78,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
00:1a:dd:f4:e0:65,Afikim_Wifi,[ESS],2017-11-08 17:32:11,8,-80,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
6c:aa:b3:08:0e:98,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:32:11,6,-77,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
6c:2e:85:fe:e1:a8,HOTBOX-11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:11,11,-81,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
c4:12:f5:fa:96:be,Chen,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,9,-82,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
62:12:f5:fa:96:bf,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,9,-82,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
d0:0f:6d:f1:8c:55,THE CHAMASS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:11,6,-82,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
40:9b:cd:d0:f1:06,Lilo07,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,5,-85,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
14:ae:db:c4:89:7a,cuba-travel_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,5,-86,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
20:0c:c8:1d:96:cc,Michael10,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:11,6,-86,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
c0:ac:54:f7:0a:5e,nela-11,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:11,13,-86,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
a0:4f:d4:2b:51:e1,AMOS_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,11,-85,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
14:ae:db:4b:a8:95,GOLANHOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:32:11,11,-84,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
c0:ac:54:f5:6f:6e,dror,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:11,13,-89,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
7c:b7:33:bf:b4:12,Pretty Fly for a Wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:11,6,-87,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
10:5a:f7:0b:4f:99,hason_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,13,-86,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
62:2b:8c:98:60:95,Bezeq Free KA130B,[ESS],2017-11-08 17:32:11,1,-85,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
5a:0c:c8:1d:96:cd,Bezeq Free N0224F,[ESS],2017-11-08 17:32:11,6,-88,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
44:2c:05:cf:3e:8e,midr-cardvr-v1_midev3e8e,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,1,-74,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
80:37:73:ea:8e:5e,shuterandshua,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:11,6,-83,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
a0:4f:d4:41:ee:b1,Odelia,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,1,-85,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
d8:5d:4c:ca:1e:e0,maya_ba,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:32:11,9,-85,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
5a:12:f5:ff:de:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,7,-88,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
c4:12:f5:ff:de:e4,AvichaiNRacheli,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,7,-89,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
08:97:58:66:02:2c,4GWiFi-07967,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:11,11,-88,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
6a:37:73:ea:8e:5f,Bezeq Free DA5698,[ESS],2017-11-08 17:32:11,6,-84,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
00:27:19:dd:e3:94,TP-LINK_DDE394,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-11-08 17:32:11,6,-83,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
a4:2b:8c:98:60:94,sigi2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:11,1,-89,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
d0:0f:6d:81:2e:9f,yossi,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,7,-92,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
84:26:15:ec:04:63,cohengroup,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,1,-81,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
cc:b2:55:e5:c3:7c,azurizion,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:11,6,-84,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
c0:ac:54:f8:d9:a5,HOTBOX-C242,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:11,6,-87,32.07576286,34.84537652,61.57373046875,4.550999641418457,WIFI
42502_722_3880224,GOLAN T,UNKNOWN;il,2017-11-08 17:32:11,0,-113,32.07576286,34.84537652,61.57373046875,4.550999641418457,GSM
a0:4f:d4:2b:51:e1,AMOS_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:14,11,-79,32.07576271,34.84537685,61.66656494140625,4.550999641418457,WIFI
d0:0f:6d:81:2e:9f,yossi,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:14,7,-83,32.07576271,34.84537685,61.66656494140625,4.550999641418457,WIFI
cc:b2:55:e5:c3:7c,azurizion,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:20,6,-78,32.07576268,34.84537715,61.68505859375,4.550999641418457,WIFI
a0:ab:1b:55:cf:6a,Moshe,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:20,4,-89,32.07576268,34.84537715,61.68505859375,4.550999641418457,WIFI
10:5a:f7:0f:26:45,nachmias_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:23,1,-91,32.07576262,34.84537723,61.6986083984375,4.550999641418457,WIFI
62:12:f5:fa:96:bf,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:26,9,-77,32.07576258,34.8453773,61.712158203125,4.550999641418457,WIFI
80:37:73:ea:8e:5e,shuterandshua,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:26,6,-77,32.07576258,34.8453773,61.712158203125,4.550999641418457,WIFI
14:ae:db:30:fc:42,Partosh,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:32,10,-78,32.0758008,34.84541116,62.43890380859375,4.550999641418457,WIFI
a4:2b:8c:98:60:94,sigi2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:32,1,-75,32.0758008,34.84541116,62.43890380859375,4.550999641418457,WIFI
62:2b:8c:98:60:95,Bezeq Free KA130B,[ESS],2017-11-08 17:32:32,1,-77,32.0758008,34.84541116,62.43890380859375,4.550999641418457,WIFI
6c:aa:b3:08:0e:98,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:32:34,6,-72,32.07581945,34.84544302,61.2109375,4.550999641418457,WIFI
14:ae:db:b2:07:05,Atia,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:34,6,-82,32.07581945,34.84544302,61.2109375,4.550999641418457,WIFI
20:0c:c8:0a:d8:3c,arik,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:34,13,-87,32.07581945,34.84544302,61.2109375,4.550999641418457,WIFI
04:a1:51:12:dd:d1,alon,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:34,4,-88,32.07581945,34.84544302,61.2109375,4.550999641418457,WIFI
dc:4a:3e:cf:da:14,DIRECT-45-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:34,1,-88,32.07581945,34.84544302,61.2109375,4.550999641418457,WIFI
e4:6f:13:73:5b:da,tamar25,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:34,3,-92,32.07581945,34.84544302,61.2109375,4.550999641418457,WIFI
14:ae:db:4b:a8:95,GOLANHOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:32:36,11,-78,32.07583426,34.84549077,62.0234375,4.550999641418457,WIFI
90:8d:78:54:21:b8,lamdan,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:36,1,-88,32.07583426,34.84549077,62.0234375,4.550999641418457,WIFI
c4:12:f5:fb:c5:02,MEGIDO,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:36,13,-89,32.07583426,34.84549077,62.0234375,4.550999641418457,WIFI
10:be:f5:3c:19:fc,HR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:36,3,-90,32.07583426,34.84549077,62.0234375,4.550999641418457,WIFI
00:78:9e:fa:66:6f,HOTBOX-5F0E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:36,11,-90,32.07583426,34.84549077,62.0234375,4.550999641418457,WIFI
14:ae:db:c5:a0:b2,Allouche,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:36,5,-90,32.07583426,34.84549077,62.0234375,4.550999641418457,WIFI
e8:74:e6:ff:1b:01,Cellcom-WiFi_8538,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:37,1,-73,32.0758485,34.84551226,62.216796875,4.550999641418457,WIFI
6c:aa:b3:08:0e:98,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:32:37,6,-66,32.0758485,34.84551226,62.216796875,4.550999641418457,WIFI
10:5a:f7:0b:4f:99,hason_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:37,13,-80,32.0758485,34.84551226,62.216796875,4.550999641418457,WIFI
14:ae:db:58:da:3d,Howzit_mate,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:37,6,-82,32.0758485,34.84551226,62.216796875,4.550999641418457,WIFI
a0:ab:1b:58:1a:72,225_581a6e,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:37,9,-83,32.0758485,34.84551226,62.216796875,4.550999641418457,WIFI
d0:0f:6d:c1:7f:a3,Moshe-L,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:37,6,-86,32.0758485,34.84551226,62.216796875,4.550999641418457,WIFI
34:0b:03:08:21:25,Kavim-wifi,[ESS],2017-11-08 17:32:37,7,-83,32.0758485,34.84551226,62.216796875,4.550999641418457,WIFI
00:8c:54:8b:da:a1,Eitange,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:38,1,-82,32.07586466,34.8455345,62.2274169921875,4.550999641418457,WIFI
f0:7d:68:5d:82:a5,DanielChaya,[WPA-PSK-CCMP][ESS],2017-11-08 17:32:38,6,-84,32.07586466,34.8455345,62.2274169921875,4.550999641418457,WIFI
a4:2b:8c:9c:d1:e6,ulion,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:38,11,-85,32.07586466,34.8455345,62.2274169921875,4.550999641418457,WIFI
6c:aa:b3:08:0e:98,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:32:39,6,-61,32.07588379,34.84555798,62.53948974609375,4.550999641418457,WIFI
c0:ac:54:f5:6f:6e,dror,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:39,13,-84,32.07588379,34.84555798,62.53948974609375,4.550999641418457,WIFI
c4:12:f5:fb:c5:02,MEGIDO,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:39,13,-84,32.07588379,34.84555798,62.53948974609375,4.550999641418457,WIFI
10:5a:f7:0f:26:45,nachmias_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:40,1,-83,32.07590104,34.84558459,62.538330078125,4.550999641418457,WIFI
14:ae:db:50:f1:d5,orB,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:41,1,-86,32.0759165,34.84561483,61.93695068359375,4.550999641418457,WIFI
04:a1:51:12:dd:d1,alon,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:42,4,-81,32.07593097,34.84564351,62.53546142578125,4.550999641418457,WIFI
00:27:19:14:06:d4,Oksana,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:42,6,-87,32.07593097,34.84564351,62.53546142578125,4.550999641418457,WIFI
58:20:b1:3c:9e:ae,HP-Print-AE-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:42,6,-87,32.07593097,34.84564351,62.53546142578125,4.550999641418457,WIFI
e0:ce:c3:1b:72:4f,HOTBOX-7249,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:42,11,-89,32.07593097,34.84564351,62.53546142578125,4.550999641418457,WIFI
6c:aa:b3:08:0e:98,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:32:44,6,-55,32.075954,34.84567847,62.5963134765625,4.550999641418457,WIFI
14:ae:db:4b:a8:95,GOLANHOME,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:32:44,11,-72,32.075954,34.84567847,62.5963134765625,4.550999641418457,WIFI
58:20:b1:3c:9e:ae,HP-Print-AE-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:44,6,-82,32.075954,34.84567847,62.5963134765625,4.550999641418457,WIFI
fc:b4:e6:d1:94:76,VDC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:44,1,-89,32.075954,34.84567847,62.5963134765625,4.550999641418457,WIFI
7c:03:4c:bb:2b:6f,Jaffman,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:46,1,-92,32.07597797,34.84571165,63.06988525390625,4.550999641418457,WIFI
7c:03:4c:bb:16:fb,1234,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:48,11,-80,32.07600499,34.84573949,63.5574951171875,4.550999641418457,WIFI
dc:4a:3e:cf:da:14,DIRECT-45-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:32:50,1,-82,32.0760292,34.84576322,63.3482666015625,4.550999641418457,WIFI
10:be:f5:3c:19:fc,HR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:50,3,-85,32.0760292,34.84576322,63.3482666015625,4.550999641418457,WIFI
5a:12:f5:ff:de:e5,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:50,7,-83,32.0760292,34.84576322,63.3482666015625,4.550999641418457,WIFI
6c:2e:85:fe:9a:9c,YAKOV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:50,1,-85,32.0760292,34.84576322,63.3482666015625,4.550999641418457,WIFI
e4:6f:13:73:5b:da,tamar25,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:52,3,-84,32.07605484,34.84578508,63.11053466796875,4.550999641418457,WIFI
14:af:db:32:03:0a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:52,10,-84,32.07605484,34.84578508,63.11053466796875,4.550999641418457,WIFI
00:12:2a:41:7c:0f,krmit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:32:54,11,-86,32.07607686,34.84581889,61.06024169921875,4.550999641418457,WIFI
6c:19:8f:46:c8:98,Hila2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:54,6,-91,32.07607686,34.84581889,61.06024169921875,4.550999641418457,WIFI
34:0b:03:08:21:25,Kavim-wifi,[ESS],2017-11-08 17:32:55,7,-78,32.07608604,34.84583585,61.59478759765625,4.550999641418457,WIFI
14:ae:db:32:03:0a,Mor,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:55,10,-84,32.07608604,34.84583585,61.59478759765625,4.550999641418457,WIFI
d0:d4:12:68:d1:ea,shamli,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:55,1,-91,32.07608604,34.84583585,61.59478759765625,4.550999641418457,WIFI
14:ae:db:c5:a0:b2,Allouche,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:57,5,-84,32.07610756,34.84586667,61.50177001953125,4.550999641418457,WIFI
c4:12:f5:ff:de:e4,AvichaiNRacheli,[WPA2-PSK-CCMP][ESS],2017-11-08 17:32:59,7,-83,32.07612743,34.84589236,62.7034912109375,4.550999641418457,WIFI
10:fe:ed:66:d9:fc,BORIS_NET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:32:59,1,-81,32.07612743,34.84589236,62.7034912109375,4.550999641418457,WIFI
00:12:2a:41:7c:0f,krmit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:01,11,-76,32.07614304,34.84592295,63.65423583984375,4.550999641418457,WIFI
e0:ce:c3:1b:72:4f,HOTBOX-7249,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:01,11,-82,32.07614304,34.84592295,63.65423583984375,4.550999641418457,WIFI
90:8d:78:52:97:17,Dira12,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:01,2,-86,32.07614304,34.84592295,63.65423583984375,4.550999641418457,WIFI
84:26:15:ec:71:83,HaimHome,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:01,11,-89,32.07614304,34.84592295,63.65423583984375,4.550999641418457,WIFI
74:67:f7:85:8f:50,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-08 17:33:01,11,-89,32.07614304,34.84592295,63.65423583984375,4.550999641418457,WIFI
00:12:2a:36:e9:ec,Schlidavski,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-08 17:33:01,3,-92,32.07614304,34.84592295,63.65423583984375,4.550999641418457,WIFI
e4:6f:13:73:5b:da,tamar25,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:03,3,-73,32.07615974,34.84594893,61.93560791015625,4.550999641418457,WIFI
14:ae:db:50:f1:d5,orB,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:03,1,-81,32.07615974,34.84594893,61.93560791015625,4.550999641418457,WIFI
00:27:19:14:06:d4,Oksana,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:03,6,-80,32.07615974,34.84594893,61.93560791015625,4.550999641418457,WIFI
a0:4f:d4:2b:51:e1,AMOS_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:05,11,-74,32.07617595,34.84597243,61.6026611328125,6.067999839782715,WIFI
c4:12:f5:fb:c5:02,MEGIDO,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:05,13,-79,32.07617595,34.84597243,61.6026611328125,6.067999839782715,WIFI
14:ae:db:58:da:3d,Howzit_mate,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:05,6,-73,32.07617595,34.84597243,61.6026611328125,6.067999839782715,WIFI
a4:2b:8c:9c:d1:e6,ulion,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:05,11,-77,32.07617595,34.84597243,61.6026611328125,6.067999839782715,WIFI
54:3d:37:5c:f7:03,island-1CF700,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:05,8,-86,32.07617595,34.84597243,61.6026611328125,6.067999839782715,WIFI
34:0b:03:08:21:25,Kavim-wifi,[ESS],2017-11-08 17:33:07,7,-69,32.07618542,34.84599307,60.90966796875,6.067999839782715,WIFI
14:ae:db:a1:ba:8d,BEZEQINT-BA89,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:07,6,-88,32.07618542,34.84599307,60.90966796875,6.067999839782715,WIFI
a0:21:b7:8c:76:f6,Moadonit,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:07,11,-89,32.07618542,34.84599307,60.90966796875,6.067999839782715,WIFI
6c:aa:b3:08:0e:98,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:33:09,6,-49,32.07621054,34.84600523,61.98388671875,6.067999839782715,WIFI
34:0b:03:08:21:25,Kavim-wifi,[ESS],2017-11-08 17:33:09,7,-64,32.07621054,34.84600523,61.98388671875,6.067999839782715,WIFI
06:ae:db:a1:ba:8d,H,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:09,6,-82,32.07621054,34.84600523,61.98388671875,6.067999839782715,WIFI
58:20:b1:3c:9e:ae,HP-Print-AE-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:11,6,-76,32.07621811,34.84601832,60.7232666015625,6.067999839782715,WIFI
00:12:2a:36:e9:ec,Schlidavski,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-08 17:33:11,3,-86,32.07621811,34.84601832,60.7232666015625,6.067999839782715,WIFI
16:0c:c3:ee:e7:19,tsofnat,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:11,1,-80,32.07621811,34.84601832,60.7232666015625,6.067999839782715,WIFI
a0:4f:d4:2b:51:e1,AMOS_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:13,11,-69,32.07621504,34.84604435,62.700439453125,6.067999839782715,WIFI
fc:b4:e6:d1:94:76,VDC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:13,1,-83,32.07621504,34.84604435,62.700439453125,6.067999839782715,WIFI
14:ae:db:a1:ba:8d,BEZEQINT-BA89,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:13,6,-81,32.07621504,34.84604435,62.700439453125,6.067999839782715,WIFI
10:be:f5:37:d5:9a,ASH,[WPA2-PSK-TKIP][ESS],2017-11-08 17:33:13,1,-83,32.07621504,34.84604435,62.700439453125,6.067999839782715,WIFI
d0:0e:d9:27:88:7f,steineroo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:13,3,-89,32.07621504,34.84604435,62.700439453125,6.067999839782715,WIFI
d0:d4:12:68:d1:ea,shamli,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:15,1,-82,32.07620845,34.84608359,63.46954345703125,7.585000038146973,WIFI
90:8d:78:52:97:17,Dira12,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:15,2,-80,32.07620845,34.84608359,63.46954345703125,7.585000038146973,WIFI
a0:4f:d4:41:ee:b1,Odelia,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:15,1,-74,32.07620845,34.84608359,63.46954345703125,7.585000038146973,WIFI
06:ae:db:a1:ba:8d,H,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:15,6,-77,32.07620845,34.84608359,63.46954345703125,7.585000038146973,WIFI
c0:ac:54:f6:21:a3,Ester,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:15,11,-84,32.07620845,34.84608359,63.46954345703125,7.585000038146973,WIFI
84:26:15:ec:71:83,HaimHome,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:17,11,-77,32.07620338,34.84612805,62.7801513671875,9.101999282836914,WIFI
e4:6f:13:70:f1:e2,Moria1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:19,10,-78,32.07621857,34.84616177,63.06488037109375,6.067999839782715,WIFI
